ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Okolie, Agunwa HARV",30,30,31,17.9,109.2,97.6,0.575,0.547,44.6,5.8,8.4,13.1,9.9,13.40%,2.20%,2.60%,17.00%
"McCree, Erik LATECH",30,29,31.8,25.9,102.8,97.6,0.553,0.507,40.5,37,4.4,20.5,11.5,7.80%,1.20%,1.70%,14.40%
"Mkrtychyan, Arkadiy IDAHO",31,22,18.6,23.4,97.8,97.7,0.522,0.483,59.9,1.7,7.9,16.3,11.2,8.60%,2.00%,0.50%,17.50%
"Lacey, Tom NAVY",33,30,17.7,14.8,105.2,97.7,0.603,0.578,110.8,0,11.3,17.3,13,6.90%,1.90%,0.50%,24.50%
"Hogg, DJ TXA&M",37,3,18.2,18.5,105.7,97.7,0.507,0.491,16,65.6,4.6,12.5,7.8,9.60%,1.70%,0.90%,9.60%
"Thornwell, Sindarius SCAR",34,34,33.1,22,107.2,97.7,0.51,0.443,42.7,36.6,3.8,11.8,7.2,22.40%,2.50%,1.70%,14.70%
"Simmons, Ben LSU",33,32,34.9,26.2,116.4,97.7,0.612,0.561,76.9,0.8,9.6,26.8,16.9,27.40%,3.10%,2.50%,17.70%
"Ester, Chuck UTCHAT",35,29,24.5,17.7,102.4,97.7,0.567,0.549,33.5,17,5.2,18.2,10.8,13.00%,2.40%,2.00%,20.50%
"Robinson, Devin FLA",36,18,23.1,18.2,116.1,97.7,0.57,0.53,31.3,42.6,7.4,17.7,11.4,4.00%,1.20%,2.50%,9.30%
"Murray, DeSean PRESBY",31,31,29.1,34.4,110.5,97.7,0.603,0.543,49.4,1.6,9.4,19.8,13.4,16.90%,4.00%,2.30%,15.50%
